BatchSampleTime,ProbabilityComplaints
8/1/11 23:52,0.018786809
8/3/11 10:06,0.027777975
8/3/11 13:21,0.025118538
8/3/11 13:27,0.025118538
8/4/11 13:23,0.018786809
8/4/11 18:20,0.025118538
8/4/11 21:04,0.018786809
8/9/11 22:54,0.025118538
8/10/11 13:39,0.025118538
8/10/11 14:52,0.018786809
8/10/11 15:16,0.018786809
8/10/11 21:05,0.025118538
8/10/11 21:20,0.018786809
8/11/11 13:42,0.025118538
8/11/11 19:25,0.027777975
8/11/11 21:00,0.018786809
8/16/11 12:12,0.086286393
8/16/11 14:47,0.018786809
8/16/11 16:16,0.018786809
8/16/11 21:33,0.025118538
8/17/11 16:05,0.018786809
8/17/11 17:25,0.018786809
8/17/11 21:32,0.025118538
8/18/11 13:39,0.122824579
8/18/11 21:41,0.122824579
8/22/11 23:40,0.122824579
8/23/11 13:47,0.122824579
8/23/11 14:08,0.122824579
8/30/11 18:42,0.122824579
8/30/11 21:29,0.122824579
8/31/11 13:12,0.108033295
9/1/11 15:20,0.122824579
9/1/11 23:31,0.108033295
9/2/11 15:37,0.122824579
9/7/11 10:21,0.108033295
9/7/11 15:04,0.067960961
9/7/11 17:28,0.108033295
9/7/11 21:12,0.108033295
9/8/11 13:04,0.067960961
9/8/11 13:19,0.067960961
9/9/11 13:10,0.108033295
9/9/11 22:17,0.111701701
9/10/11 15:34,0.108033295
9/10/11 22:22,0.122824579
9/12/11 22:46,0.027777975
9/13/11 22:38,0.108033295
9/14/11 10:53,0.122824579
9/14/11 16:02,0.122824579
9/14/11 16:12,0.108033295
9/14/11 22:19,0.111701701
9/14/11 22:25,0.111701701
9/14/11 22:37,0.018786809
9/15/11 13:03,0.122824579
9/15/11 23:51,0.108033295
9/20/11 18:16,0.067960961
9/20/11 18:18,0.025118538
9/20/11 21:04,0.108033295
9/20/11 22:10,0.108033295
9/21/11 13:56,0.122824579
9/21/11 18:49,0.086286393
9/21/11 21:23,0.108033295
9/22/11 15:04,0.122824579
9/27/11 16:00,0.025118538
9/27/11 15:41,0.108033295
9/28/11 15:07,0.108033295
9/28/11 11:28,0.122824579
9/28/11 21:30,0.122824579
9/28/11 21:39,0.122824579
9/29/11 14:31,0.018786809
10/4/11 15:42,0.108033295
10/4/11 23:59,0.108033295
10/5/11 16:33,0.025118538
10/5/11 21:31,0.025118538
10/6/11 14:53,0.027777975
10/6/11 21:35,0.027777975
10/12/11 15:47,0.018786809
10/12/11 22:58,0.025118538
10/13/11 10:29,0.108033295
10/13/11 15:14,0.122824579
10/13/11 21:37,0.067960961
10/14/11 17:05,0.018786809
10/14/11 17:20,0.018786809
10/17/11 11:25,0.097470402
10/17/11 17:53,0
10/17/11 18:08,0
10/19/11 20:00,0.025118538
10/19/11 21:00,0.018786809
10/19/11 15:39,0.025118538
10/19/11 15:51,0.018786809
10/19/11 23:50,0.027777975
10/20/11 16:12,0.025118538
10/17/11 10:29,0.018786809
10/17/11 12:31,0.027777975
10/17/11 12:31,0.027777975
10/17/11 15:05,0.027777975
10/17/11 15:21,0.018786809
10/17/11 15:57,0.027777975
10/25/11 13:07,0.018786809
10/26/11 12:00,0.086286393
10/26/11 15:40,0.018786809
10/26/11 16:42,0.027777975
10/26/11 22:18,0.018786809
10/26/11 22:28,0.027777975
10/27/11 10:45,0.018786809
10/27/11 11:08,0.018786809
10/27/11 14:16,0.027777975
10/27/11 16:34,0.018786809
10/27/11 21:56,0.025118538
10/27/11 22:18,0.027777975
10/31/11 13:34,0.025118538
10/31/11 23:04,0.025118538
10/31/11 23:11,0.027777975
11/1/11 13:40,0.018786809
11/1/11 13:44,0
11/1/11 17:10,0.018786809
11/1/11 22:09,0.018786809
11/1/11 22:24,0.027777975
11/2/11 13:25,0.111701701
11/2/11 18:09,0.122824579
11/2/11 21:16,0.122824579
11/2/11 21:29,0.111701701
11/3/11 14:41,0.122824579
11/3/11 10:54,0.108033295
11/3/11 12:42,0.108033295
11/7/11 15:31,0.108033295
11/7/11 22:47,0.108033295
11/8/11 15:47,0.122824579
11/9/11 18:00,0.122824579
11/9/11 13:19,0.111701701
11/9/11 13:36,0.108033295
11/11/11 16:25,0.111701701
11/14/11 14:07,0.108033295
11/14/11 14:33,0.122824579
11/15/11 20:00,0.027777975
11/15/11 17:18,0.018786809
11/15/11 17:19,0.122824579
11/15/11 23:27,0.122824579
11/16/11 15:00,0.122824579
11/16/11 17:33,0.122824579
11/16/11 21:41,0.122824579
11/17/11 16:31,0.122824579
3/17/11 16:44,0.067960961
11/17/11 21:21,0.111701701
11/17/11 22:35,0.122824579
11/21/11 13:51,0.122824579
11/22/11 13:26,0.122824579
11/22/11 15:33,0.067960961
11/22/11 16:10,0.067960961
11/22/11 21:02,0.122824579
11/23/11 11:00,0.108033295
11/22/11 21:02,0.122824579
11/23/11 11:00,0.108033295
11/23/11 16:09,0.067960961
11/28/11 13:41,0.067960961
11/28/11 14:09,0.067960961
11/28/11 22:29,0.108033295
11/28/11 23:09,0.108033295
11/29/11 18:57,0.108033295
11/29/11 22:42,0.108033295
11/30/11 14:42,0.108033295
11/30/11 14:57,0.108033295
12/2/11 14:50,0.111701701
12/8/11 14:24,0.025118538
12/8/11 18:00,0.025118538
12/9/11 12:11,0.111701701
12/9/11 14:13,0.025118538
12/9/11 18:26,0.111701701
12/8/11 22:42,0.025118538
12/12/11 18:00,0.025118538
12/12/11 15:59,0.041818749
12/12/11 22:20,0.025118538
12/14/11 15:01,0.07864834
12/14/11 16:14,0.111701701
12/14/11 16:18,0.041818749
12/14/11 16:59,0.111701701
12/14/11 21:27,0.097470402
12/14/11 21:31,0.097470402
12/15/11 10:51,0.097470402
12/15/11 15:13,0.018786809
12/15/11 15:38,0.025118538
12/15/11 22:39,0.097470402
12/15/11 22:55,0.041818749
12/19/11 15:01,0.041818749
12/19/11 21:27,0.111701701
12/20/11 16:55,0.041818749
12/20/11 17:07,0.041818749
12/20/11 20:15,0.041818749
12/20/11 20:31,0.025118538
12/20/11 23:44,0.041818749
12/21/11 15:11,0.025118538
12/27/11 23:43,0.097470402
12/28/11 15:24,0.025118538
12/28/11 17:37,0.025118538
12/29/11 14:49,0.111701701
1/3/12 19:37,0.041818749
1/3/12 22:27,0.041818749
1/4/12 23:10,0.041818749
1/5/12 13:21,0.018786809
1/6/12 13:31,0.025118538
1/6/12 14:15,0.018786809
1/6/12 22:04,0.018786809
1/7/12 15:38,0.018786809
1/7/12 19:16,0.018786809
1/7/12 21:07,0.018786809
1/7/12 22:01,0.018786809
1/11/12 17:12,0.018786809
1/11/12 21:34,0.111701701
1/11/12 21:46,0.018786809
1/12/12 14:16,0.01019678
1/12/12 15:30,0.025118538
1/12/12 17:10,0.025118538
1/12/12 23:53,0.027777975
1/13/12 16:02,0.018786809
1/17/12 19:00,0.111701701
1/17/12 16:38,0.108033295
1/17/12 16:49,0.108033295
1/17/12 18:04,0.025118538
1/17/12 21:42,0.111701701
1/18/12 13:26,0.122824579
1/18/12 14:15,0.122824579
1/18/12 22:36,0.122824579
1/19/12 13:36,0.108033295
1/19/12 13:58,0.122824579
1/19/12 20:19,0.111701701
1/19/12 21:10,0.122824579
1/23/12 18:38,0.122824579
1/23/12 23:11,0.111701701
1/24/12 14:08,0.122824579
1/24/12 14:21,0.122824579
1/24/12 22:26,0.122824579
1/25/12 16:10,0.122824579
1/25/12 16:20,0.122824579
1/25/12 21:07,0.122824579
1/26/12 13:14,0.111701701
1/26/12 15:07,0.122824579
1/26/12 15:15,0.111701701
1/27/12 11:23,0.122824579
1/27/12 16:44,0.111701701
1/30/12 11:53,0.097470402
1/30/12 17:58,0.025118538
1/31/12 13:39,0.111701701
1/31/12 18:54,0.009760482
1/31/12 22:18,0.111701701
2/1/12 16:00,0.111701701
2/1/12 13:00,0.122824579
2/1/12 16:27,0.122824579
2/1/12 21:12,0.122824579
2/1/12 21:39,0.111701701
2/2/12 14:59,0.122824579
2/2/12 15:10,0.111701701
2/2/12 21:49,0.111701701
2/2/12 22:10,0.111701701
2/3/12 11:03,0.097470402
2/3/12 15:17,0.122824579
2/7/12 10:39,0.111701701
2/7/12 10:51,0.111701701
2/7/12 16:25,0.111701701
2/7/12 23:52,0.097470402
2/8/12 16:16,0.111701701
2/8/12 23:19,0.111701701
2/8/12 23:37,0.111701701
2/9/12 13:01,0.122824579
2/9/12 14:00,0.122824579
2/9/12 19:32,0.122824579
2/10/12 14:07,0.122824579
2/13/12 13:18,0.111701701
2/13/12 23:03,0.111701701
2/14/12 13:35,0.111701701
2/14/12 16:13,0.097470402
2/14/12 21:35,0.041818749
2/15/12 12:17,0.111701701
2/15/12 17:07,0.111701701
2/15/12 17:11,0.111701701
2/15/12 22:00,0.111701701
2/16/12 13:15,0.025118538
2/16/12 21:07,0.111701701
2/16/12 13:15,0.025118538
2/21/12 16:16,0.111701701
2/21/12 19:18,0.111701701
2/21/12 18:58,0.111701701
2/21/12 19:18,0.111701701
2/22/12 18:00,0.111701701
2/22/12 14:58,0.025118538
2/22/12 15:14,0.111701701
2/22/12 17:29,0.041818749
2/22/12 18:59,0.111701701
2/22/12 22:23,0.111701701
2/22/12 22:50,0.025118538
2/23/12 13:11,0.111701701
2/27/12 19:00,0.041818749
2/27/12 15:56,0.097470402
2/27/12 18:36,0.111701701
2/28/12 13:36,0.041818749
2/28/12 17:28,0.111701701
2/28/12 19:13,0.111701701
2/28/12 23:46,0.025118538
2/28/12 23:59,0.041818749
2/29/12 16:50,0.097470402
2/29/12 17:04,0.029067159
2/29/12 22:07,0.025118538
2/29/12 23:28,0.025118538
2/29/12 23:39,0.097470402
3/1/12 14:46,0.122824579
3/1/12 18:32,0.025118538
3/5/12 19:48,0.111701701
3/6/12 13:39,0.025118538
3/7/12 15:09,0.025118538
3/7/12 15:25,0.097470402
3/7/12 22:51,0.111701701
3/7/12 23:05,0.025118538
3/8/12 15:20,0.041818749
3/8/12 23:39,0.041818749
3/13/12 13:47,0.025118538
3/13/12 13:53,0.025118538
3/13/12 20:02,0.111701701
3/13/12 21:00,0.111701701
3/13/12 23:49,0.111701701
3/14/12 15:21,0.018786809
3/15/12 23:53,0.122824579
3/16/12 15:49,0.018786809
3/19/12 23:52,0.041818749
3/20/12 12:26,0.041818749
3/20/12 13:04,0.041818749
3/20/12 13:00,0.025118538
3/20/12 22:58,0.029067159
3/21/12 15:36,0.025118538
3/21/12 15:41,0.025118538
3/23/12 21:21,0.041818749
3/23/12 13:00,0.025118538
3/26/12 15:36,0.025118538
3/26/12 22:15,0.025118538
3/27/12 13:34,0.025118538
3/27/12 13:41,0.025118538
3/27/12 21:58,0.025118538
3/28/12 15:17,0.025118538
3/28/12 15:34,0.041818749
3/28/12 21:03,0.025118538
3/28/12 21:18,0.025118538
3/29/12 18:09,0.025118538
4/2/12 11:32,0.025118538
4/2/12 15:17,0.025118538
4/2/12 15:14,0.041818749
4/3/12 22:00,0.041818749
4/3/12 23:43,0.041818749
4/3/12 14:08,0.041818749
4/4/12 13:11,0.041818749
4/4/12 22:27,0.041818749
4/5/12 17:21,0.025118538
4/9/12 17:57,0.025118538
4/10/12 10:57,0.029067159
4/10/12 13:44,0.041818749
4/10/12 15:03,0.025118538
4/11/12 16:08,0.025118538
4/11/12 22:52,0.025118538
4/12/12 14:17,0.041818749
4/12/12 21:10,0.025118538
4/16/12 14:19,0.041818749
4/16/12 21:44,0.025118538
4/17/12 19:33,0.041818749
4/17/12 21:18,0.025118538
4/18/12 13:37,0.025118538
4/18/12 21:53,0.025118538
4/19/12 15:03,0.025118538
4/19/12 23:20,0.025118538
4/23/12 19:01,0.041818749
4/23/12 23:54,0.025118538
4/24/12 13:17,0.025118538
4/25/12 12:05,0.041818749
4/25/12 13:02,0.025118538
4/25/12 15:41,0.025118538
4/25/12 21:53,0.025118538
4/25/12 22:07,0.025118538
4/26/12 15:31,0.025118538
4/30/12 14:13,0.025118538
4/30/12 21:27,0.041818749
5/1/12 13:08,0.122824579
5/1/12 13:22,0.111701701
5/2/12 13:05,0.122824579
5/2/12 13:13,0.111701701
5/2/12 21:34,0.111701701
5/2/12 21:43,0.111701701
5/3/12 13:43,0.111701701
5/3/12 13:51,0.111701701
5/3/12 18:06,0.111701701
5/7/12 19:31,0.111701701
5/7/12 21:14,0.111701701
5/8/12 14:57,0.111701701
5/8/12 21:49,0.111701701
5/9/12 15:19,0.111701701
5/9/12 21:23,0.111701701
5/9/12 23:27,0.097470402
5/10/12 16:35,0.111701701
5/10/12 16:51,0.111701701
5/10/12 18:26,0.097470402
5/10/12 23:38,0.122824579
5/14/12 13:27,0.111701701
5/14/12 22:13,0.111701701
5/15/12 13:35,0.111701701
5/15/12 23:55,0.111701701
5/18/12 15:45,0.111701701
5/22/12 15:45,0.111701701
5/22/12 21:28,0.111701701
5/23/12 15:54,0.111701701
5/23/12 23:34,0.041818749
5/24/12 13:34,0.111701701
5/24/12 13:33,0.111701701
5/24/12 23:16,0.097470402
5/25/12 13:14,0.111701701
5/29/12 16:18,0.111701701
5/30/12 15:19,0.041818749
5/30/12 21:26,0.097470402
5/31/12 21:23,0.041818749
6/4/12 19:03,0.111701701
6/5/12 16:22,0.025118538
6/5/12 23:04,0.025118538
6/5/12 23:06,0.041818749
6/6/12 13:48,0.111701701
6/6/12 21:09,0.111701701
6/7/12 16:26,0.025118538
6/7/12 23:23,0.122824579
6/13/12 13:28,0.111701701
6/13/21 21:36,0.025118538
6/13/12 23:48,0.111701701
6/14/12 16:58,0.041818749
6/14/12 23:18,0.111701701
6/15/12 14:46,0.025118538
6/18/12 13:17,0.025118538
6/18/12 21:24,0.025118538
6/19/12 13:24,0.111701701
6/19/12 20:00,0.111701701
6/20/12 13:13,0.097470402
6/21/12 21:04,0
6/21/12 21:42,0
6/25/12 22:01,0.029067159
6/26/12 14:00,0.025118538
6/26/12 21:07,0.025118538
6/27/12 13:08,0.041818749
6/27/12 15:45,0.041818749
6/28/12 21:58,0.041818749
7/2/12 10:44,0.041818749
7/2/12 13:11,0.018786809
7/2/12 18:38,0.025118538
7/2/12 21:39,0.122824579
7/3/12 16:04,0.111701701
7/3/12 21:23,0.122824579
7/5/12 10:10,0.025118538
7/5/12 14:14,0.018786809
7/5/12 14:17,0.111701701
7/5/12 21:26,0.018786809
7/5/12 21:29,0.025118538
7/10/12 10:51,0.029067159
7/11/12 13:46,0.025118538
7/12/12 22:49,0.025118538
7/12/12 15:22,0.018786809
7/12/12 15:30,0.025118538
7/12/12 21:33,0.025118538
7/12/12 21:37,0.027777975
7/16/12 15:20,0.025118538
7/17/12 13:37,0.027777975
7/17/12 17:28,0.025118538
7/17/12 21:03,0.027777975
7/17/12 21:33,0.025118538
7/18/12 13:10,0.018786809
7/18/12 17:07,0.029067159
7/18/12 21:14,0.018786809
7/19/12 13:55,0.025118538
7/19/12 16:41,0.027777975
7/23/12 13:51,0.025118538
7/23/12 18:41,0.025118538
7/24/12 19:00,0.025118538
7/24/12 13:34,0.018786809
7/24/12 15:24,0.025118538
7/24/12 22:21,0.018786809
7/25/12 13:19,0.027777975
7/25/12 13:19,0.072222165
7/25/12 21:00,0.018786809
7/26/12 13:07,0.027777975
7/26/12 18:38,0.097470402
7/26/12 21:00,0.027777975
7/30/12 10:24,0.018786809
7/30/12 16:21,0.025118538
7/30/12 23:54,0.041818749
8/1/12 16:57,0.108033295
8/1/12 21:08,0.108033295
8/1/12 23:14,0.111701701
8/2/12 18:29,0.111701701
8/2/12 23:32,0.111701701
8/3/12 13:55,0.108033295
8/3/12 21:48,0.122824579
8/6/12 13:20,0.122824579
8/6/12 23:11,0.122824579
8/7/12 13:17,0.108033295
8/7/12 13:25,0.111701701
8/7/12 23:07,0.111701701
8/7/12 23:11,0.111701701
8/8/12 13:06,0.108033295
8/9/12 13:13,0.111701701
8/14/12 14:25,0.111701701
8/14/12 14:30,0.025118538
8/14/12 22:06,0.025118538
8/17/12 15:28,0.027777975
8/17/12 15:30,0.025118538
8/17/12 20:40,0.018786809
8/20/12 23:57,0.018786809
8/21/12 15:14,0.018786809
8/21/12 15:18,0.041818749
8/22/12 14:00,0.018786809
8/22/12 13:15,0.025118538
8/22/12 13:15,0.025118538
8/23/12 13:00,0.018786809
8/23/12 13:40,0.072222165
8/23/12 15:36,0.025118538
8/23/12 21:25,0.027777975
8/23/12 21:30,0.025118538
8/24/12 13:55,0.041818749
8/28/12 21:22,0.027777975
8/29/12 13:24,0.027777975
8/29/12 14:00,0.025118538
8/29/12 19:10,0.025118538
8/29/12 21:03,0.041818749
8/30/12 23:25,0.025118538
9/4/12 14:15,0.025118538
9/4/12 16:39,0.025118538
9/4/12 21:54,0.025118538
9/5/12 13:36,0.018786809
9/5/12 13:44,0.025118538
9/11/12 21:41,0.018786809
9/12/12 15:28,0.018786809
9/12/13 21:30,0.108033295
9/13/12 14:42,0.025118538
9/13/12 23:22,0.027777975
9/13/12 23:23,0.018786809
9/14/12 15:35,0
9/17/12 21:19,0.027777975
9/18/12 11:19,0
9/18/12 17:08,0.027777975
9/18/12 16:31,0.025118538
9/18/12 23:24,0.025118538
9/19/12 18:13,0.025118538
9/19/12 18:18,0.018786809
9/20/12 14:22,0.027777975
9/24/12 15:21,0.018786809
9/24/12 21:20,0.025118538
9/26/12 13:11,0.108033295
9/26/12 23:25,0.108033295
10/2/12 14:25,0.111701701
10/2/12 18:48,0.041818749
10/2/12 23:21,0.111701701
10/3/12 19:35,0.111701701
10/3/12 23:58,0.041818749
10/9/12 13:47,0.025118538
10/9/12 21:05,0.111701701
10/10/12 13:17,0.122824579
10/11/12 13:02,0.07864834
10/11/12 23:02,0.027777975
10/12/12 13:15,0.027777975
10/12/12 19:39,0.111701701
10/17/12 15:30,0.041818749
10/17/12 17:03,0.041818749
10/17/12 22:08,0.041818749
10/18/12 13:19,0.041818749
10/18/12 14:48,0.041818749
10/22/12 15:58,0.041818749
10/22/12 23:25,0.025118538
10/23/12 13:42,0.027777975
10/25/12 13:13,0.027777975
10/29/12 20:09,0.041818749
10/29/12 23:14,0.025118538
10/30/12 15:25,0.018786809
10/30/12 12:27,0.041818749
10/30/12 15:35,0.025118538
10/30/12 20:45,0.025118538
10/30/12 23:30,0.025118538
10/31/12 23:21,0.018786809
11/1/12 17:51,0.018786809
11/1/12 23:19,0.018786809
11/5/12 15:23,0.025118538
11/5/12 19:31,0.025118538
11/5/12 23:27,0.018786809
11/6/12 15:19,0.041818749
11/6/12 16:30,0.041818749
11/6/12 23:22,0.041818749
11/7/12 10:51,0.041818749
11/8/12 23:03,0.025118538
11/12/12 18:38,0.025118538
11/13/12 13:17,0.027777975
11/13/12 15:32,0.018786809
11/13/12 23:23,0.025118538
11/14/12 10:26,0.025118538
11/14/12 14:02,0.025118538
11/14/12 19:59,0.027777975
11/14/12 23:23,0.025118538
11/15/12 15:37,0.025118538
11/19/12 19:24,0.041818749
11/20/12 10:00,0.041818749
11/20/12 13:40,0.025118538
11/20/12 16:35,0.018786809
11/20/12 18:47,0.025118538
11/20/12 23:27,0.041818749
11/26/12 16:24,0.041818749
11/26/12 23:26,0.041818749
11/27/12 15:20,0.025118538
11/27/12 16:01,0.018786809
11/27/12 23:10,0.018786809
11/27/12 23:21,0.025118538
11/28/12 18:22,0.041818749
11/28/12 23:25,0.025118538
11/28/12 18:22,0.041818749
11/29/12 10:11,0.072222165
11/29/12 13:01,0.018786809
11/29/12 13:11,0.025118538
11/29/12 22:58,0.041818749
11/30/12 10:16,0.025118538
12/4/12 10:36,0.122824579
12/4/12 15:44,0.027777975
12/5/12 15:25,0.025118538
12/5/12 18:02,0.025118538
12/5/12 23:27,0.025118538
12/6/12 15:27,0.025118538
12/6/12 23:20,0.025118538
12/11/12 10:20,0.041818749
12/11/12 15:37,0.041818749
12/11/12 19:55,0.029067159
12/12/12 23:10,0.072222165
12/17/12 15:24,0.025118538
12/17/12 23:36,0.041818749
12/18/12 15:15,0.027777975
12/18/12 15:39,0.029067159
12/18/12 22:13,0.029067159
12/18/12 23:57,0.029067159
12/19/12 15:20,0.029067159
12/19/12 23:26,0.041818749
12/26/12 15:35,0.041818749
12/26/12 18:42,0.027777975
12/26/12 22:17,0.018786809
12/27/12 14:16,0.027777975
12/27/12 16:48,0.025118538
12/27/12 21:09,0.025118538
12/28/12 13:35,0.029067159
1/2/13 17:06,0.097470402
1/3/13 14:33,0
1/3/13 15:24,0.041818749
1/3/13 23:38,0.018786809
1/4/13 16:21,0.018786809
1/7/13 15:26,0.041818749
1/7/13 23:26,0.041818749
1/8/13 11:06,0.029067159
1/8/13 15:20,0.029067159
1/8/13 15:24,0.029067159
1/9/13 22:00,0.018786809
1/8/13 19:37,0.041818749
1/8/13 23:26,0.041818749
1/9/13 15:12,0.025118538
1/10/13 18:00,0
1/10/13 20:43,0.041818749
1/11/13 12:09,0
1/11/13 15:05,0.041818749
1/15/13 10:14,0.072222165
1/15/13 15:12,0.025118538
1/15/13 16:03,0.029067159
1/15/13 23:12,0.018786809
1/16/13 11:23,0.041818749
1/16/13 15:31,0.018786809
1/16/13 15:23,0.025118538
1/16/13 23:14,0.018786809
1/16/13 23:21,0.041818749
1/17/13 15:26,0.018786809
1/17/13 18:01,0.018786809
1/17/13 10:51,0.072222165
1/23/13 23:31,0
1/24/13 15:20,0.029067159
1/24/13 18:11,0.025118538
1/24/13 22:57,0.025118538
1/24/13 23:17,0.041818749
1/25/13 15:33,0.027777975
1/25/13 15:21,0.041818749
1/15/13 15:12,0.025118538
1/28/13 18:04,0.041818749
1/28/13 23:17,0.041818749
1/29/13 15:13,0.018786809
1/29/13 15:16,0.041818749
1/29/13 19:57,0
1/30/13 13:02,0.029067159
1/30/13 15:16,0.025118538
2/5/13 23:02,0.041818749
2/6/13 16:09,0.025118538
2/6/13 19:17,0.029067159
2/6/13 23:24,0.041818749
2/7/13 15:42,0.029067159
2/7/13 16:31,0.041818749
2/7/13 23:21,0.041818749
2/8/13 13:00,0.027777975
2/11/13 13:51,0.041818749
2/11/13 16:28,0.027777975
2/12/13 11:05,0.097470402
2/12/13 15:18,0.097470402
2/12/13 15:28,0.111701701
2/13/13 14:22,0.111701701
2/13/13 16:20,0.097470402
2/13/13 23:16,0.097470402
2/14/13 12:17,0.111701701
2/14/13 15:00,0.108033295
2/14/13 20:24,0.041818749
2/19/13 13:49,0.122824579
2/19/13 15:29,0.097470402
2/19/13 19:03,0
2/19/13 23:24,0.111701701
2/20/13 15:05,0.029067159
2/25/13 15:26,0.097470402
2/25/13 18:04,0.041818749
2/26/13 23:26,0.097470402
2/26/13 16:27,0.097470402
2/26/13 23:11,0.018786809
2/28/13 13:54,0.067960961
2/28/13 23:05,0.067960961
3/4/13 15:35,0.072222165
3/4/13 23:20,0.097470402
3/5/13 18:20,0.122824579
3/5/13 21:51,0.097470402
3/6/13 10:55,0.111701701
3/6/13 15:25,0.025118538
3/7/13 16:18,0.086286393
3/7/13 18:17,0
3/11/13 13:25,0.097470402
3/11/12 23:28,0.111701701
3/12/13 13:11,0.07864834
3/13/13 18:43,0.108033295
3/14/13 15:05,0.111701701
3/14/13 23:08,0.108033295
3/18/13 15:24,0.111701701
3/18/13 23:26,0.111701701
3/19/13 15:22,0.108033295
3/19/13 17:30,0.097470402
3/20/13 15:08,0.067960961
3/20/13 15:27,0.111701701
3/20/13 18:21,0.111701701
3/20/13 23:15,0.07864834
3/20/13 23:33,0.097470402
3/22/13 13:07,0.122824579
3/25/13 14:30,0.041818749
3/26/13 15:52,0.097470402
3/26/13 23:02,0.097470402
3/27/13 13:08,0.097470402
4/1/13 13:36,0.072222165
4/1/13 22:03,0.07864834
4/3/13 15:24,0.041818749
4/3/13 15:24,0.041818749
4/3/13 22:14,0.097470402
4/3/13 22:19,0.111701701
4/4/13 16:27,0
4/4/13 23:53,0.018786809
4/4/13 22:35,0.029067159
4/8/13 16:48,0.111701701
4/8/13 21:42,0.097470402
4/9/13 13:00,0.041818749
4/9/13 23:22,0.025118538
4/10/13 15:28,0.025118538
4/11/13 15:23,0.027777975
4/11/13 23:18,0.018786809
4/13/13 16:05,0.07864834
4/13/13 23:03,0
4/15/13 15:32,0.111701701
4/15/13 23:21,0.025118538
4/16/13 15:30,0.041818749
4/16/13 23:19,0.029067159
4/17/13 19:00,0
4/17/13 15:21,0.111701701
4/17/13 15:28,0.029067159
4/17/13 17:17,0.072222165
4/17/13 23:04,0.025118538
4/17/13 23:19,0.041818749
4/18/13 15:21,0.108033295
4/18/13 23:06,0.027777975
4/22/13 14:13,0.041818749
4/22/13 18:08,0.041818749
4/22/13 20:20,0.097470402
4/22/13 23:24,0.041818749
4/22/13 23:28,0.041818749
4/23/13 15:30,0.041818749
4/24/13 10:51,0.029067159
4/24/01 15:24,0.029067159
4/24/13 20:57,0
4/24/13 23:23,0.041818749
4/25/13 11:00,0.025118538
4/25/13 15:02,0.018786809
4/25/13 16:48,0.041818749
4/25/13 23:22,0.025118538
4/25/13 23:18,0.072222165
4/26/13 15:06,0.027777975
4/27/13 15:00,0.027777975
4/29/13 15:24,0.025118538
4/29/13 18:06,0.027777975
4/29/13 21:25,0.097470402
4/29/13 23:27,0.108033295
4/30/13 15:22,0.111701701
4/30/13 16:06,0.018786809
4/30/13 17:31,0
4/30/13 23:21,0.111701701
5/7/13 16:04,0
5/8/13 15:16,0.07864834
5/8/13 15:29,0.111701701
5/8/13 22:01,0.111701701
5/9/13 14:38,0.111701701
5/9/13 14:48,0.025118538
5/9/13 23:01,0.108033295
5/9/13 22:11,0.025118538
5/10/13 15:22,0
5/10/13 15:31,0.025118538
5/10/13 10:46,0.111701701
5/10/13 22:21,0.041818749
5/11/13 15:13,0.027777975
5/11/13 23:03,0.027777975
5/13/13 22:31,0.029067159
5/14/13 10:30,0
5/14/13 15:11,0.018786809
5/14/13 15:30,0.025118538
5/14/13 23:11,0.108033295
5/15/13 16:16,0.041818749
5/15/13 19:12,0.041818749
5/15/13 23:20,0.025118538
5/16/13 15:28,0.041818749
5/16/13 17:00,0.029067159
5/16/13 19:16,0.029067159
5/16/13 22:49,0.041818749
5/17/13 15:23,0.041818749
5/17/13 23:14,0.025118538
5/17/13 20:53,0.018786809
5/17/13 23:11,0.027777975
5/18/13 15:11,0.027777975
5/18/13 23:13,0.027777975
5/20/13 13:31,0.041818749
5/20/13 18:42,0.041818749
5/20/13 23:28,0.041818749
5/21/13 15:57,0.029067159
5/21/13 17:08,0.029067159
5/21/13 23:25,0.041818749
5/22/13 13:10,0
5/22/13 15:22,0.041818749
5/22/13 16:55,0
5/22/13 22:19,0.041818749
5/22/13 23:34,0.018786809
5/23/13 11:15,0.025118538
5/23/13 15:36,0.018786809
5/23/13 15:23,0.041818749
5/23/13 23:26,0.027777975
5/24/13 15:08,0.027777975
5/29/13 15:24,0.041818749
5/29/13 23:17,0.041818749
5/30/13 10:16,0
5/30/13 10:56,0.122824579
5/30/13 13:00,0.041818749
5/30/13 15:05,0.018786809
5/30/13 15:30,0.025118538
5/30/13 19:17,0.041818749
5/30/13 19:47,0.072222165
5/30/13 23:06,0.041818749
5/30/13 23:23,0.097470402
5/31/13 15:20,0.027777975
5/31/13 15:36,0.025118538
6/3/13 17:07,0
6/3/13 19:30,0.041818749
6/4/13 13:12,0.029067159
6/4/13 13:40,0.072222165
6/4/13 18:22,0.025118538
6/4/13 15:24,0.041818749
6/4/13 23:26,0.041818749
6/4/13 23:29,0.041818749
6/5/13 16:34,0.018786809
6/5/13 16:41,0.041818749
6/6/13 15:11,0.041818749
6/6/13 16:50,0.029067159
6/6/13 23:20,0.041818749
6/7/13 15:30,0.072222165
6/10/13 13:00,0.029067159
6/13/13 11:15,0.041818749
6/13/13 15:30,0.041818749
6/13/13 16:39,0.027777975
6/13/13 20:43,0.041818749
6/13/13 23:22,0.041818749
6/14/13 15:10,0.041818749
